Store,Dept,Date,Weekly_Sales,IsHoliday
2,18,2010-03-26,81592.26,False
2,18,2010-04-02,89890.32,False
2,18,2010-04-09,91994.89,False
2,18,2010-04-16,85271.47,False
2,18,2010-04-23,80139.42,False
2,18,2010-04-30,73287.79,False
2,18,2010-05-07,78225.55,False
2,18,2010-05-14,78681.36,False
2,18,2010-05-21,83477.08,False
2,18,2010-05-28,80482.83,False
2,18,2010-06-04,79712.03,False
2,18,2010-06-11,71848.88,False
2,18,2010-06-18,75209.17,False
2,18,2010-06-25,82710.34,False
2,18,2010-07-02,67495.69,False
2,18,2010-07-09,65383.53,False
2,18,2010-07-16,62535.3,False
2,18,2010-07-23,62370.86,False
2,18,2010-07-30,61228.32,False
2,18,2010-08-06,53427.25,False
2,18,2010-08-13,59220.18,False
2,18,2010-08-20,54852.92,False
2,18,2010-08-27,49814.06,False
2,18,2010-09-03,55508.84,False
2,18,2010-09-10,59849.7,True
2,18,2010-09-17,43156.39,False
2,18,2010-09-24,46910.99,False
2,18,2010-10-01,46397.32,False
2,18,2010-10-08,52260.8,False
2,18,2010-10-15,41912.45,False
2,18,2010-10-22,49580.35,False
2,18,2010-10-29,51138.27,False
2,18,2010-11-05,71142.21,False
2,18,2010-11-12,73246.52,False
2,18,2010-11-19,68699.23,False
2,18,2010-11-26,88428.35,True
2,18,2010-12-03,81883.46,False
2,18,2010-12-10,86457.69,False
2,18,2010-12-17,89286.25,False
2,18,2010-12-24,77208.93,False
2,18,2010-12-31,83038.45,True
2,18,2011-01-07,65587.42,False
2,18,2011-01-14,67241.89,False
2,18,2011-01-21,67010.0,False
2,18,2011-01-28,63982.11,False
2,18,2011-02-04,76307.98,False
2,18,2011-02-11,101656.52,True
2,18,2011-02-18,77861.26,False
2,18,2011-02-25,73297.19,False
2,18,2011-03-04,79456.16,False
2,18,2011-03-11,81643.53,False
2,18,2011-03-18,93605.8,False
2,18,2011-03-25,81554.48,False
2,18,2011-04-01,85273.55,False
2,18,2011-04-08,82113.3,False
2,18,2011-04-15,92917.83,False
2,18,2011-04-22,98799.79,False
2,18,2011-04-29,88487.71,False
2,18,2011-05-06,83316.28,False
2,18,2011-05-13,83011.76,False
2,18,2011-05-20,66980.62,False
2,18,2011-05-27,87702.19,False
2,18,2011-06-03,76364.89,False
2,18,2011-06-10,78142.98,False
2,18,2011-06-17,71253.64,False
2,18,2011-06-24,73230.16,False
2,18,2011-07-01,63538.76,False
2,18,2011-07-08,71068.65,False
2,18,2011-07-15,63708.35,False
2,18,2011-07-22,76645.39,False
2,18,2011-07-29,67963.66,False
2,18,2011-08-05,50145.06,False
2,18,2011-08-12,55269.93,False
2,18,2011-08-19,52932.83,False
2,18,2011-08-26,46040.73,False
2,18,2011-09-02,54852.53,False
2,18,2011-09-09,61638.55,True
2,18,2011-09-16,50704.35,False
2,18,2011-09-23,49273.44,False
2,18,2011-09-30,43253.36,False
2,18,2011-10-07,44210.06,False
2,18,2011-10-14,49086.39,False
2,18,2011-10-21,42121.76,False
2,18,2011-10-28,36674.6,False
2,18,2011-11-04,73548.6,False
2,18,2011-11-11,74060.07,False
2,18,2011-11-18,75721.99,False
2,18,2011-11-25,95130.52,True
2,18,2011-12-02,86312.86,False
2,18,2011-12-09,83823.94,False
2,18,2011-12-16,89978.38,False
2,18,2011-12-23,72144.36,False
2,18,2011-12-30,102526.69,True
2,18,2012-01-06,68992.12,False
2,18,2012-01-13,59184.03,False
2,18,2012-01-20,57800.1,False
2,18,2012-01-27,61778.46,False
2,18,2012-02-03,71555.38,False
2,18,2012-02-10,96129.42,True
2,18,2012-02-17,71839.48,False
2,18,2012-02-24,70377.9,False
2,18,2012-03-02,78718.3,False
2,18,2012-03-09,90175.18,False
2,18,2012-03-16,82854.57,False
2,18,2012-03-23,81581.3,False
2,18,2012-03-30,82039.8,False
2,18,2012-04-06,94237.07,False
2,18,2012-04-13,80289.93,False
2,18,2012-04-20,94397.28,False
2,18,2012-04-27,86847.06,False
2,18,2012-05-04,81705.99,False
2,18,2012-05-11,99327.8,False
2,18,2012-05-18,75778.33,False
2,18,2012-05-25,80426.29,False
2,18,2012-06-01,68104.74,False
2,18,2012-06-08,81310.92,False
2,18,2012-06-15,85763.93,False
2,18,2012-06-22,85647.48,False
2,18,2012-06-29,82951.87,False
2,18,2012-07-06,64660.4,False
2,18,2012-07-13,63779.4,False
2,18,2012-07-20,56915.53,False
2,18,2012-07-27,76399.48,False
2,18,2012-08-03,57939.39,False
2,18,2012-08-10,53646.38,False
2,18,2012-08-17,61777.36,False
2,18,2012-08-24,51498.36,False
2,18,2012-08-31,57660.82,False
2,18,2012-09-07,57550.03,True
2,18,2012-09-14,51114.67,False
2,18,2012-09-21,48382.63,False
2,18,2012-09-28,42985.27,False
2,18,2012-10-05,46267.41,False
2,18,2012-10-12,49848.28,False
2,18,2012-10-19,45881.86,False
2,18,2012-10-26,48841.12,False
2,18,2012-11-02,68643.98,False
2,18,2012-11-09,74752.22,False
2,19,2010-02-05,68311.5,False
2,19,2010-02-12,77840.39,True
2,19,2010-02-19,76890.58,False
2,19,2010-02-26,67423.41,False
2,19,2010-03-05,69930.63,False
2,19,2010-03-12,74481.13,False
2,19,2010-03-19,70036.65,False
2,19,2010-03-26,73062.95,False
2,19,2010-04-02,67548.49,False
2,19,2010-04-09,74786.15,False
2,19,2010-04-16,71976.64,False
2,19,2010-04-23,68115.72,False
2,19,2010-04-30,86666.28,False
2,19,2010-05-07,66236.05,False
2,19,2010-05-14,72564.18,False
2,19,2010-05-21,67865.96,False
2,19,2010-05-28,74247.17,False
2,19,2010-06-04,59453.05,False
2,19,2010-06-11,70653.14,False
2,19,2010-06-18,76986.33,False
2,19,2010-06-25,61756.08,False
2,19,2010-07-02,63171.96,False
2,19,2010-07-09,55808.64,False
2,19,2010-07-16,64502.09,False
2,19,2010-07-23,67646.23,False
2,19,2010-07-30,56491.04,False
2,19,2010-08-06,42981.04,False
2,19,2010-08-13,52643.59,False
2,19,2010-08-20,49810.74,False
2,19,2010-08-27,50896.54,False
2,19,2010-09-03,41452.42,False
2,19,2010-09-10,47514.94,True
2,19,2010-09-17,46566.39,False
2,19,2010-09-24,43701.03,False
2,19,2010-10-01,35643.44,False
2,19,2010-10-08,42511.47,False
2,19,2010-10-15,41864.44,False
2,19,2010-10-22,39248.45,False
2,19,2010-10-29,45519.05,False
2,19,2010-11-05,62391.8,False
2,19,2010-11-12,64750.49,False
2,19,2010-11-19,69674.04,False
2,19,2010-11-26,79249.12,True
2,19,2010-12-03,63989.42,False
2,19,2010-12-10,73017.26,False
2,19,2010-12-17,69573.65,False
2,19,2010-12-24,76892.68,False
2,19,2010-12-31,87395.64,True
2,19,2011-01-07,58002.59,False
2,19,2011-01-14,52739.74,False
2,19,2011-01-21,56507.99,False
2,19,2011-01-28,62035.03,False
2,19,2011-02-04,62089.76,False
2,19,2011-02-11,79236.06,True
2,19,2011-02-18,61242.84,False
2,19,2011-02-25,59932.58,False
2,19,2011-03-04,72031.43,False
2,19,2011-03-11,73532.16,False
2,19,2011-03-18,84091.98,False
2,19,2011-03-25,69881.24,False
2,19,2011-04-01,74537.18,False
2,19,2011-04-08,67353.35,False
2,19,2011-04-15,78503.03,False
2,19,2011-04-22,77220.94,False
2,19,2011-04-29,83748.57,False
2,19,2011-05-06,78973.3,False
2,19,2011-05-13,74562.61,False
2,19,2011-05-20,69796.47,False
2,19,2011-05-27,73711.24,False
2,19,2011-06-03,65614.5,False
2,19,2011-06-10,71251.82,False
2,19,2011-06-17,70578.33,False
2,19,2011-06-24,64632.57,False
2,19,2011-07-01,50834.3,False
2,19,2011-07-08,63708.11,False
2,19,2011-07-15,60247.1,False
2,19,2011-07-22,56095.97,False
2,19,2011-07-29,60067.49,False
2,19,2011-08-05,49225.29,False
2,19,2011-08-12,54094.08,False
2,19,2011-08-19,41377.96,False
2,19,2011-08-26,47377.41,False
2,19,2011-09-02,48061.88,False
2,19,2011-09-09,53436.94,True
2,19,2011-09-16,48653.5,False
2,19,2011-09-23,38445.92,False
2,19,2011-09-30,46265.89,False
2,19,2011-10-07,43560.32,False
2,19,2011-10-14,34875.63,False
2,19,2011-10-21,39344.51,False
2,19,2011-10-28,39953.71,False
2,19,2011-11-04,57133.51,False
2,19,2011-11-11,64195.9,False
2,19,2011-11-18,70222.96,False
2,19,2011-11-25,76302.12,True
2,19,2011-12-02,73353.08,False
2,19,2011-12-09,73394.74,False
2,19,2011-12-16,71889.27,False
2,19,2011-12-23,67899.63,False
2,19,2011-12-30,90902.16,True
2,19,2012-01-06,50258.44,False
2,19,2012-01-13,57606.9,False
2,19,2012-01-20,63948.04,False
2,19,2012-01-27,55507.02,False
2,19,2012-02-03,62350.41,False
2,19,2012-02-10,84053.9,True
2,19,2012-02-17,67068.01,False
2,19,2012-02-24,70150.48,False
2,19,2012-03-02,72747.14,False
2,19,2012-03-09,58667.14,False
2,19,2012-03-16,79369.52,False
2,19,2012-03-23,84533.87,False
2,19,2012-03-30,79973.66,False
2,19,2012-04-06,53650.39,False
2,19,2012-04-13,77538.21,False
2,19,2012-04-20,72043.14,False
2,19,2012-04-27,68346.18,False
2,19,2012-05-04,73235.86,False
2,19,2012-05-11,71659.6,False
2,19,2012-05-18,75474.96,False
2,19,2012-05-25,72852.05,False
2,19,2012-06-01,60266.4,False
2,19,2012-06-08,63148.65,False
2,19,2012-06-15,62294.07,False
2,19,2012-06-22,57111.61,False
2,19,2012-06-29,58937.95,False
2,19,2012-07-06,56595.29,False
2,19,2012-07-13,64124.28,False
2,19,2012-07-20,55100.9,False
2,19,2012-07-27,54079.08,False
2,19,2012-08-03,44308.0,False
2,19,2012-08-10,49051.78,False
2,19,2012-08-17,53548.55,False
2,19,2012-08-24,56771.9,False
2,19,2012-08-31,50049.46,False
2,19,2012-09-07,51705.76,True
2,19,2012-09-14,40758.28,False
2,19,2012-09-21,41327.24,False
2,19,2012-09-28,44755.69,False
2,19,2012-10-05,39282.05,False
2,19,2012-10-12,39773.98,False
2,19,2012-10-19,40215.43,False
2,19,2012-10-26,38392.45,False
2,19,2012-11-02,65244.13,False
2,19,2012-11-09,55033.89,False
2,20,2010-02-05,44209.83,False
2,20,2010-02-12,54779.25,True
2,20,2010-02-19,43362.7,False
2,20,2010-02-26,39729.87,False
2,20,2010-03-05,53441.4,False
2,20,2010-03-12,46717.15,False
2,20,2010-03-19,42548.5,False
2,20,2010-03-26,49573.99,False
2,20,2010-04-02,49398.82,False
2,20,2010-04-09,49385.54,False
2,20,2010-04-16,46243.7,False
2,20,2010-04-23,49599.7,False
2,20,2010-04-30,46871.8,False
2,20,2010-05-07,48457.58,False
2,20,2010-05-14,39323.91,False
2,20,2010-05-21,44783.84,False
2,20,2010-05-28,52786.02,False
2,20,2010-06-04,39751.51,False
2,20,2010-06-11,40304.54,False
2,20,2010-06-18,40832.65,False
2,20,2010-06-25,38234.56,False
2,20,2010-07-02,30320.56,False
2,20,2010-07-09,36147.07,False
2,20,2010-07-16,37226.66,False
2,20,2010-07-23,36671.72,False
2,20,2010-07-30,36399.57,False
2,20,2010-08-06,31410.22,False
2,20,2010-08-13,33863.84,False
2,20,2010-08-20,30825.53,False
2,20,2010-08-27,29864.83,False
2,20,2010-09-03,26645.57,False
2,20,2010-09-10,34226.4,True
2,20,2010-09-17,30337.81,False
2,20,2010-09-24,25888.83,False
2,20,2010-10-01,25982.51,False
2,20,2010-10-08,26476.27,False
2,20,2010-10-15,23731.51,False
2,20,2010-10-22,25820.59,False
2,20,2010-10-29,22755.85,False
2,20,2010-11-05,36046.7,False
2,20,2010-11-12,43221.13,False
2,20,2010-11-19,40699.69,False
2,20,2010-11-26,51202.4,True
2,20,2010-12-03,45967.1,False
2,20,2010-12-10,42437.27,False
2,20,2010-12-17,45866.35,False
2,20,2010-12-24,41491.93,False
2,20,2010-12-31,61386.54,True
2,20,2011-01-07,32831.56,False
2,20,2011-01-14,36249.6,False
2,20,2011-01-21,33755.75,False
2,20,2011-01-28,38506.93,False
2,20,2011-02-04,41227.46,False
2,20,2011-02-11,48711.72,True
2,20,2011-02-18,45241.03,False
2,20,2011-02-25,42450.07,False
2,20,2011-03-04,48311.72,False
2,20,2011-03-11,42751.96,False
2,20,2011-03-18,41180.15,False
2,20,2011-03-25,46792.09,False
2,20,2011-04-01,46653.16,False
2,20,2011-04-08,50273.53,False
2,20,2011-04-15,47568.28,False
2,20,2011-04-22,48659.75,False
2,20,2011-04-29,41656.85,False
2,20,2011-05-06,53403.18,False
2,20,2011-05-13,45784.59,False
2,20,2011-05-20,48983.3,False
2,20,2011-05-27,43291.0,False
2,20,2011-06-03,43393.91,False
2,20,2011-06-10,37936.29,False
2,20,2011-06-17,43881.98,False
2,20,2011-06-24,41144.31,False
2,20,2011-07-01,36912.4,False
2,20,2011-07-08,38882.71,False
2,20,2011-07-15,33195.2,False
2,20,2011-07-22,34809.81,False
2,20,2011-07-29,38173.73,False
2,20,2011-08-05,36556.8,False
2,20,2011-08-12,30956.66,False
2,20,2011-08-19,32782.76,False
2,20,2011-08-26,31034.56,False
2,20,2011-09-02,31494.06,False
2,20,2011-09-09,28138.17,True
2,20,2011-09-16,27464.96,False
2,20,2011-09-23,23713.81,False
2,20,2011-09-30,21792.57,False
2,20,2011-10-07,26391.93,False
2,20,2011-10-14,26066.16,False
2,20,2011-10-21,25191.07,False
2,20,2011-10-28,25559.48,False
2,20,2011-11-04,52396.79,False
2,20,2011-11-11,41121.94,False
2,20,2011-11-18,43702.76,False
2,20,2011-11-25,47769.45,True
2,20,2011-12-02,47120.24,False
2,20,2011-12-09,45155.67,False
2,20,2011-12-16,44521.21,False
2,20,2011-12-23,52731.35,False
2,20,2011-12-30,60441.78,True
2,20,2012-01-06,37229.27,False
2,20,2012-01-13,30037.93,False
2,20,2012-01-20,35762.83,False
2,20,2012-01-27,44789.82,False
2,20,2012-02-03,41568.87,False
2,20,2012-02-10,55305.71,True
2,20,2012-02-17,47235.7,False
2,20,2012-02-24,43092.22,False
2,20,2012-03-02,43269.73,False
2,20,2012-03-09,37355.43,False
2,20,2012-03-16,48933.48,False
2,20,2012-03-23,43370.19,False
2,20,2012-03-30,47047.97,False
2,20,2012-04-06,43087.58,False
2,20,2012-04-13,46858.48,False
2,20,2012-04-20,48003.46,False
2,20,2012-04-27,48903.02,False
2,20,2012-05-04,42256.48,False
2,20,2012-05-11,50836.56,False
2,20,2012-05-18,44178.78,False
2,20,2012-05-25,40179.33,False
2,20,2012-06-01,41980.99,False
2,20,2012-06-08,42466.83,False
2,20,2012-06-15,42894.44,False
2,20,2012-06-22,46965.3,False
2,20,2012-06-29,41549.27,False
2,20,2012-07-06,36473.99,False
2,20,2012-07-13,33576.3,False
2,20,2012-07-20,39243.84,False
2,20,2012-07-27,37369.4,False
2,20,2012-08-03,30250.61,False
2,20,2012-08-10,26532.76,False
2,20,2012-08-17,34919.53,False
2,20,2012-08-24,28228.09,False
2,20,2012-08-31,29821.77,False
2,20,2012-09-07,33648.07,True
2,20,2012-09-14,24649.3,False
2,20,2012-09-21,24001.74,False
2,20,2012-09-28,22626.95,False
2,20,2012-10-05,27265.38,False
2,20,2012-10-12,24654.15,False
2,20,2012-10-19,31815.33,False
2,20,2012-10-26,23727.84,False
2,20,2012-11-02,38893.9,False
2,20,2012-11-09,40089.95,False
3,1,2010-02-05,13257.45,False
3,1,2010-02-12,17989.08,True
3,1,2010-02-19,13238.69,False
3,1,2010-02-26,16069.68,False
3,1,2010-03-05,14510.09,False
3,1,2010-03-12,12557.31,False
3,1,2010-03-19,14650.35,False
3,1,2010-03-26,15310.3,False
3,1,2010-04-02,17533.26,False
3,1,2010-04-09,14511.59,False
3,1,2010-04-16,14537.11,False
3,1,2010-04-23,17376.06,False
3,1,2010-04-30,14360.8,False
3,1,2010-05-07,15413.28,False
3,1,2010-05-14,15438.71,False
3,1,2010-05-21,15909.37,False
3,1,2010-05-28,14699.14,False
3,1,2010-06-04,13215.64,False
3,1,2010-06-11,14656.64,False
3,1,2010-06-18,13251.04,False
3,1,2010-06-25,12721.21,False
3,1,2010-07-02,13631.55,False
3,1,2010-07-09,12897.03,False
3,1,2010-07-16,14167.46,False
3,1,2010-07-23,13190.83,False
3,1,2010-07-30,11153.1,False
3,1,2010-08-06,10631.84,False
3,1,2010-08-13,9693.27,False
3,1,2010-08-20,9156.48,False
3,1,2010-08-27,10173.05,False
3,1,2010-09-03,9908.96,False
3,1,2010-09-10,11267.51,True
3,1,2010-09-17,8165.22,False
3,1,2010-09-24,8833.01,False
3,1,2010-10-01,8589.34,False
3,1,2010-10-08,7514.56,False
3,1,2010-10-15,9184.37,False
3,1,2010-10-22,8529.66,False
3,1,2010-10-29,7722.06,False
3,1,2010-11-05,12513.99,False
3,1,2010-11-12,15398.64,False
3,1,2010-11-19,13721.32,False
3,1,2010-11-26,18600.22,True
3,1,2010-12-03,17466.86,False
3,1,2010-12-10,16784.54,False
3,1,2010-12-17,14853.33,False
3,1,2010-12-24,12415.03,False
3,1,2010-12-31,19084.73,True
3,1,2011-01-07,14489.27,False
3,1,2011-01-14,12377.21,False
3,1,2011-01-21,10436.49,False
3,1,2011-01-28,11742.21,False
3,1,2011-02-04,14064.4,False
3,1,2011-02-11,15624.45,True
3,1,2011-02-18,11346.33,False
3,1,2011-02-25,14162.47,False
3,1,2011-03-04,14655.32,False
3,1,2011-03-11,17854.77,False
3,1,2011-03-18,15763.57,False
3,1,2011-03-25,16224.61,False
3,1,2011-04-01,15982.33,False
3,1,2011-04-08,16257.06,False
3,1,2011-04-15,14003.13,False
3,1,2011-04-22,14793.33,False
3,1,2011-04-29,17541.34,False
3,1,2011-05-06,15899.21,False
3,1,2011-05-13,15138.66,False
3,1,2011-05-20,16245.37,False
3,1,2011-05-27,16270.0,False
3,1,2011-06-03,16547.68,False
3,1,2011-06-10,14460.42,False
3,1,2011-06-17,13060.89,False
3,1,2011-06-24,14142.09,False
3,1,2011-07-01,13015.66,False
3,1,2011-07-08,13401.03,False
3,1,2011-07-15,10808.65,False
3,1,2011-07-22,12664.28,False
3,1,2011-07-29,11521.39,False
3,1,2011-08-05,10072.24,False
3,1,2011-08-12,11264.42,False
3,1,2011-08-19,11180.36,False
3,1,2011-08-26,9978.11,False
3,1,2011-09-02,9071.52,False
3,1,2011-09-09,10552.21,True
3,1,2011-09-16,11312.94,False
3,1,2011-09-23,9392.12,False
3,1,2011-09-30,8570.51,False
3,1,2011-10-07,9607.68,False
3,1,2011-10-14,9632.21,False
3,1,2011-10-21,9934.02,False
3,1,2011-10-28,10140.0,False
3,1,2011-11-04,14953.75,False
3,1,2011-11-11,13756.37,False
3,1,2011-11-18,13923.07,False
3,1,2011-11-25,16586.14,True
3,1,2011-12-02,15014.29,False
3,1,2011-12-09,17054.5,False
3,1,2011-12-16,15516.34,False
3,1,2011-12-23,16721.21,False
3,1,2011-12-30,19626.19,True
3,1,2012-01-06,11321.4,False
3,1,2012-01-13,10707.22,False
3,1,2012-01-20,11184.36,False
3,1,2012-01-27,11988.64,False
3,1,2012-02-03,14427.6,False
3,1,2012-02-10,16240.67,True
3,1,2012-02-17,15077.06,False
3,1,2012-02-24,13671.62,False
3,1,2012-03-02,15958.63,False
3,1,2012-03-09,15784.27,False
3,1,2012-03-16,17806.91,False
3,1,2012-03-23,14417.18,False
3,1,2012-03-30,18399.85,False
3,1,2012-04-06,15368.82,False
3,1,2012-04-13,14406.2,False
3,1,2012-04-20,15856.05,False
3,1,2012-04-27,20318.71,False
3,1,2012-05-04,16757.06,False
3,1,2012-05-11,16391.47,False
3,1,2012-05-18,16631.94,False
3,1,2012-05-25,14674.44,False
3,1,2012-06-01,14646.53,False
3,1,2012-06-08,14277.07,False
3,1,2012-06-15,16340.05,False
3,1,2012-06-22,14150.09,False
3,1,2012-06-29,13842.24,False
3,1,2012-07-06,11255.72,False
3,1,2012-07-13,12551.39,False
3,1,2012-07-20,12703.25,False
3,1,2012-07-27,11219.19,False
3,1,2012-08-03,10932.99,False
3,1,2012-08-10,10747.31,False
3,1,2012-08-17,11405.89,False
3,1,2012-08-24,11573.79,False
3,1,2012-08-31,10630.08,False
3,1,2012-09-07,10110.96,True
3,1,2012-09-14,8577.02,False
3,1,2012-09-21,10482.7,False
3,1,2012-09-28,9309.17,False
3,1,2012-10-05,9902.39,False
3,1,2012-10-12,9035.22,False
3,1,2012-10-19,9212.56,False
3,1,2012-10-26,9341.15,False
3,1,2012-11-02,12767.64,False
3,1,2012-11-09,14500.0,False
3,2,2010-02-05,66269.1,False
3,2,2010-02-12,96395.12,True
3,2,2010-02-19,66384.39,False
3,2,2010-02-26,76300.66,False
3,2,2010-03-05,73026.83,False
3,2,2010-03-12,73389.07,False
3,2,2010-03-19,76503.27,False
3,2,2010-03-26,74497.85,False
3,2,2010-04-02,79495.62,False
3,2,2010-04-09,81716.1,False
3,2,2010-04-16,88708.58,False
3,2,2010-04-23,81004.36,False
3,2,2010-04-30,72594.09,False
3,2,2010-05-07,87918.41,False
3,2,2010-05-14,75174.45,False
3,2,2010-05-21,80191.51,False
3,2,2010-05-28,83448.19,False
3,2,2010-06-04,74721.8,False
3,2,2010-06-11,79985.25,False
3,2,2010-06-18,76365.69,False
3,2,2010-06-25,68479.57,False
3,2,2010-07-02,75100.46,False
3,2,2010-07-09,64948.48,False
3,2,2010-07-16,63200.36,False
3,2,2010-07-23,68885.97,False
3,2,2010-07-30,65230.48,False
3,2,2010-08-06,56097.27,False
3,2,2010-08-13,65199.3,False
3,2,2010-08-20,53164.6,False
3,2,2010-08-27,52979.17,False
3,2,2010-09-03,47779.91,False
3,2,2010-09-10,61675.59,True
3,2,2010-09-17,41633.06,False
3,2,2010-09-24,39894.71,False
3,2,2010-10-01,42665.23,False
3,2,2010-10-08,38916.15,False
3,2,2010-10-15,43246.44,False
3,2,2010-10-22,46567.61,False
3,2,2010-10-29,41577.78,False
3,2,2010-11-05,64596.55,False
3,2,2010-11-12,73324.58,False
3,2,2010-11-19,77951.84,False
3,2,2010-11-26,75638.74,True
3,2,2010-12-03,85188.49,False
3,2,2010-12-10,85169.77,False
3,2,2010-12-17,86044.53,False
3,2,2010-12-24,87735.45,False
3,2,2010-12-31,112830.67,True
3,2,2011-01-07,62132.32,False
3,2,2011-01-14,64514.81,False
3,2,2011-01-21,61823.57,False
3,2,2011-01-28,63964.32,False
3,2,2011-02-04,82566.43,False
3,2,2011-02-11,78760.27,True
3,2,2011-02-18,68481.1,False
3,2,2011-02-25,81650.37,False
3,2,2011-03-04,87144.74,False
3,2,2011-03-11,78229.39,False
3,2,2011-03-18,86077.13,False
3,2,2011-03-25,82769.33,False
3,2,2011-04-01,93119.15,False
3,2,2011-04-08,83636.05,False
3,2,2011-04-15,89962.19,False
3,2,2011-04-22,100713.11,False
3,2,2011-04-29,87118.56,False
3,2,2011-05-06,80887.94,False
3,2,2011-05-13,85226.6,False
3,2,2011-05-20,78215.54,False
3,2,2011-05-27,95961.88,False
3,2,2011-06-03,74606.83,False
3,2,2011-06-10,71941.45,False
3,2,2011-06-17,68630.32,False
3,2,2011-06-24,80003.14,False
3,2,2011-07-01,68391.03,False
3,2,2011-07-08,61409.57,False
3,2,2011-07-15,66903.52,False
3,2,2011-07-22,56235.92,False
3,2,2011-07-29,64900.58,False
3,2,2011-08-05,56330.06,False
3,2,2011-08-12,61786.06,False
3,2,2011-08-19,51008.87,False
3,2,2011-08-26,48801.66,False
3,2,2011-09-02,43947.36,False
3,2,2011-09-09,50732.08,True
3,2,2011-09-16,52400.43,False
3,2,2011-09-23,53203.22,False
3,2,2011-09-30,48551.1,False
3,2,2011-10-07,49141.93,False
3,2,2011-10-14,45247.71,False
3,2,2011-10-21,44427.31,False
3,2,2011-10-28,43575.19,False
3,2,2011-11-04,71109.4,False
3,2,2011-11-11,63890.83,False
3,2,2011-11-18,74461.65,False
3,2,2011-11-25,87221.76,True
3,2,2011-12-02,84709.65,False
3,2,2011-12-09,80540.88,False
3,2,2011-12-16,78902.2,False
3,2,2011-12-23,74371.11,False
3,2,2011-12-30,96485.05,True
3,2,2012-01-06,67731.27,False
3,2,2012-01-13,58104.5,False
3,2,2012-01-20,64401.75,False
3,2,2012-01-27,65146.53,False
3,2,2012-02-03,69322.39,False
3,2,2012-02-10,84106.22,True
3,2,2012-02-17,74904.2,False
3,2,2012-02-24,66878.53,False
3,2,2012-03-02,82825.46,False
3,2,2012-03-09,74798.9,False
3,2,2012-03-16,87420.72,False
3,2,2012-03-23,95638.7,False
3,2,2012-03-30,75021.9,False
3,2,2012-04-06,86693.61,False
3,2,2012-04-13,78306.73,False
3,2,2012-04-20,90064.1,False
3,2,2012-04-27,74724.93,False
3,2,2012-05-04,83667.66,False
3,2,2012-05-11,74943.06,False
3,2,2012-05-18,79235.85,False
3,2,2012-05-25,73924.42,False
3,2,2012-06-01,78385.87,False
3,2,2012-06-08,68622.72,False
3,2,2012-06-15,76794.97,False
3,2,2012-06-22,71522.74,False
3,2,2012-06-29,72873.8,False
3,2,2012-07-06,64710.17,False
3,2,2012-07-13,60056.45,False
3,2,2012-07-20,65030.51,False
3,2,2012-07-27,71783.91,False
3,2,2012-08-03,50977.23,False
3,2,2012-08-10,59457.14,False
3,2,2012-08-17,60876.13,False
3,2,2012-08-24,50811.71,False
3,2,2012-08-31,48033.21,False
3,2,2012-09-07,58178.36,True
3,2,2012-09-14,45265.34,False
3,2,2012-09-21,54414.95,False
3,2,2012-09-28,47470.23,False
3,2,2012-10-05,41894.92,False
3,2,2012-10-12,40659.47,False
3,2,2012-10-19,48671.37,False
3,2,2012-10-26,42722.28,False
3,2,2012-11-02,73175.78,False
3,2,2012-11-09,78495.87,False
3,3,2010-02-05,34026.06,False
3,3,2010-02-12,48686.19,True
3,3,2010-02-19,45411.1,False
3,3,2010-02-26,48306.25,False
3,3,2010-03-05,43664.72,False
3,3,2010-03-12,39815.58,False
3,3,2010-03-19,49613.82,False
3,3,2010-03-26,48083.4,False
3,3,2010-04-02,44590.23,False
3,3,2010-04-09,44119.7,False
3,3,2010-04-16,43742.31,False
3,3,2010-04-23,45126.33,False
3,3,2010-04-30,47578.98,False
3,3,2010-05-07,42934.52,False
3,3,2010-05-14,43389.39,False
3,3,2010-05-21,47277.97,False
3,3,2010-05-28,39637.62,False
3,3,2010-06-04,39816.49,False
3,3,2010-06-11,35547.16,False
3,3,2010-06-18,41407.13,False
3,3,2010-06-25,34681.92,False
3,3,2010-07-02,38238.23,False
3,3,2010-07-09,31942.36,False
3,3,2010-07-16,30634.6,False
3,3,2010-07-23,34658.23,False
3,3,2010-07-30,40583.06,False
3,3,2010-08-06,32068.44,False
3,3,2010-08-13,25675.95,False
3,3,2010-08-20,27081.85,False
3,3,2010-08-27,29381.85,False
3,3,2010-09-03,31153.76,False
3,3,2010-09-10,29325.13,True
3,3,2010-09-17,24454.66,False
3,3,2010-09-24,29651.02,False
3,3,2010-10-01,25377.25,False
3,3,2010-10-08,27092.58,False
3,3,2010-10-15,23534.15,False
3,3,2010-10-22,24784.45,False
3,3,2010-10-29,27617.59,False
3,3,2010-11-05,40229.39,False
3,3,2010-11-12,44357.75,False
3,3,2010-11-19,41961.97,False
3,3,2010-11-26,44779.06,True
3,3,2010-12-03,44562.51,False
3,3,2010-12-10,48123.97,False
3,3,2010-12-17,47010.35,False
3,3,2010-12-24,44477.07,False
3,3,2010-12-31,45441.58,True
3,3,2011-01-07,30567.74,False
3,3,2011-01-14,31175.12,False
3,3,2011-01-21,34238.92,False
3,3,2011-01-28,34619.66,False
3,3,2011-02-04,36205.72,False
3,3,2011-02-11,53290.94,True
3,3,2011-02-18,36900.77,False
3,3,2011-02-25,36550.06,False
3,3,2011-03-04,45288.3,False
3,3,2011-03-11,48474.65,False
